Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Central Europe and the Baltics,CEB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,14.0344766341738,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,6.31256039345384,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,2166559.29185519,
East Asia & Pacific,EAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,51.9246375448386,
East Asia & Pacific,EAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,250.085264358478,
East Asia & Pacific,EAS,AG.LND.FRST.K2,Forest area (sq. km),2002,6391986.029,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,3796.86834112731,
East Asia & Pacific,EAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,43.7271453816921,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,74.0828554787398,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,69.6279211392585,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,71.7747648581386,
East Asia & Pacific,EAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,25.2373303640351,
East Asia & Pacific,EAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,22.1861703848303,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",2002,2083186086.0,
East Asia & Pacific,EAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,19.0661697387695,
East Asia & Pacific,EAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,9.07710611857421,
East Asia & Pacific,EAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,12.9302076053321,
East Asia & Pacific,EAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,3.88160264163305,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,13.7907372550448,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,2312200.0705108,
Europe & Central Asia,ECS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,27.3138062596217,
Europe & Central Asia,ECS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,70.874817990607,
Europe & Central Asia,ECS,AG.LND.FRST.K2,Forest area (sq. km),2002,10379506.023,
Europe & Central Asia,ECS,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,12887.4011671305,
Europe & Central Asia,ECS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,44.6845044009894,
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,77.444762386059,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,69.633477002398,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,73.4064878913644,
Europe & Central Asia,ECS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,16.915602181299,
Europe & Central Asia,ECS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,61.5324487342444,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",2002,863908064.0,
Europe & Central Asia,ECS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,50.1847610473633,
Europe & Central Asia,ECS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,8.26027394689828,
Europe & Central Asia,ECS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,35.1572506543423,
Europe & Central Asia,ECS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,9.53555412347879,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,17.5549684415258,
European Union,EUU,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,1501306.47,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,31.0183999559722,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,157.127754555977,
European Union,EUU,AG.LND.FRST.K2,Forest area (sq. km),2002,1527613.583,
European Union,EUU,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,18761.1441303836,
European Union,EUU,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,43.9322066558702,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,80.8954486783589,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,74.3397824700028,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,77.5327215413442,
European Union,EUU,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,15.5147182756461,
European Union,EUU,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,83.7340694878332,
European Union,EUU,SP.POP.TOTL,"Population, total",2002,430881947.0,
European Union,EUU,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,54.1503715515137,
European Union,EUU,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,7.18767174347278,
European Union,EUU,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,22.6119807025732,
European Union,EUU,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,10.6761793696583,
Latin America & Caribbean,LCN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,7.65744863277132,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,913387.601440054,
Latin America & Caribbean,LCN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,4.49159279566004,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,101.161505573021,
Latin America & Caribbean,LCN,AG.LND.FRST.K2,Forest area (sq. km),2002,10043786.24,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,3761.01846119806,
Latin America & Caribbean,LCN,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,39.2182711647316,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,75.5319557909889,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,69.116593396455,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,72.2876337880566,
Latin America & Caribbean,LCN,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,41.4519657941485,
Latin America & Caribbean,LCN,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,16.0398781652492,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",2002,535509387.0,
Latin America & Caribbean,LCN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,26.3922901153564,
Latin America & Caribbean,LCN,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,2.60514858738022,
Latin America & Caribbean,LCN,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,8.6230385159256,
Latin America & Caribbean,LCN,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,10.8674922923511,
Middle East & North Africa,MEA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,0.475453419114257,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,838840.918,
Middle East & North Africa,MEA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,6.72690367940825,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,93.1720150915184,
Middle East & North Africa,MEA,AG.LND.FRST.K2,Forest area (sq. km),2002,212480.64,
Middle East & North Africa,MEA,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,3163.88318728096,
Middle East & North Africa,MEA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,19.8316872721143,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,72.2460095033193,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,68.80966956296,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,70.4700171440522,
Middle East & North Africa,MEA,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,37.2372970920143,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",2002,327362274.0,
Middle East & North Africa,MEA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,21.421350479126,
Middle East & North Africa,MEA,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,3.68808670232586,
Middle East & North Africa,MEA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,6.4349241054141,
Middle East & North Africa,MEA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,18.313560602435,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,11.2310111974482,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,2529005.222,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,46.6074655480611,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,102.944718013783,
North America,NAC,AG.LND.FRST.K2,Forest area (sq. km),2002,6522798.18,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,36651.829107725,
North America,NAC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,45.8864439529256,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,79.8348863351933,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,74.6666704456643,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,77.1878181356609,
North America,NAC,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,14.393812754128,
North America,NAC,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,75.1104867471533,
North America,NAC,SP.POP.TOTL,"Population, total",2002,319048184.0,
North America,NAC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,76.1830978393555,
North America,NAC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2002,13.4096721007599,
North America,NAC,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,5.06850851443138,
North America,NAC,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,18.760493267309,
North America,NAC,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.76447248206191,
South Asia,SAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,2.01197301454053,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,362138.252,
South Asia,SAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,59.2075481146834,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,99.782091766858,
South Asia,SAS,AG.LND.FRST.K2,Forest area (sq. km),2002,861196.769,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,469.712186027703,
South Asia,SAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,25.5858937232788,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,64.5181585386871,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,62.7916955351807,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,63.6237710618268,
South Asia,SAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,70.1717092735002,
South Asia,SAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,11.3906240840402,
South Asia,SAS,SP.POP.TOTL,"Population, total",2002,1442644044.0,
South Asia,SAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,8.8019,
South Asia,SAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,12.3641805382315,
South Asia,SAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,15.7525799653808,
South Asia,SAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,5.49614668608831,
Sub-Saharan Africa,SSF,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2002,1.98413149852657,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2002,136453.780069922,
Sub-Saharan Africa,SSF,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2002,60.7573310334627,
Sub-Saharan Africa,SSF,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2002,13.8260179427125,
Sub-Saharan Africa,SSF,AG.LND.FRST.K2,Forest area (sq. km),2002,6943228.824,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),2002,629.455425620411,
Sub-Saharan Africa,SSF,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2002,46.5709286204025,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2002,52.6989065517925,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2002,49.655984327027,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2002,51.1481645391024,
Sub-Saharan Africa,SSF,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2002,35.8254184056601,
Sub-Saharan Africa,SSF,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2002,14.9139505764236,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",2002,701066197.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2002,5.25549983978271,
Sub-Saharan Africa,SSF,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2002,4.77797569331919,
Sub-Saharan Africa,SSF,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2002,13.0091421731387,
Sub-Saharan Africa,SSF,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2002,7.15179842807845,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,2.60489634409284,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,89536.5743523134,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,71.5546469861776,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,18.677979711349,
Africa Eastern and Southern,AFE,AG.LND.FRST.K2,Forest area (sq. km),2003,4980203.778,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,819.665920062035,
Africa Eastern and Southern,AFE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,47.0333581606686,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,54.438284133085,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,50.7983010289011,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,52.5858533977139,
Africa Eastern and Southern,AFE,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,20.8553837779022,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",2003,430246635.0,
Africa Eastern and Southern,AFE,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,5.50611379941041,
Africa Eastern and Southern,AFE,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,15.0534899306472,
Africa Eastern and Southern,AFE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,8.30411301488489,
Africa Western and Central,AFW,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,0.862663853288765,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,66193.017,
Africa Western and Central,AFW,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,0.338242021484093,
Africa Western and Central,AFW,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,6.63509547006324,
Africa Western and Central,AFW,AG.LND.FRST.K2,Forest area (sq. km),2003,1928460.968,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,706.963981035667,
Africa Western and Central,AFW,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,45.9549738388443,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,51.2267361611299,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,49.2684520519117,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,50.2394323653305,
Africa Western and Central,AFW,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,67.4915809349838,
Africa Western and Central,AFW,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,17.1518600873378,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",2003,289469530.0,
Africa Western and Central,AFW,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,3.56137127312741,
Africa Western and Central,AFW,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,9.58530663118247,
Africa Western and Central,AFW,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,4.87408743397332,
Arab World,ARB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,0.396425896108443,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,666044.544,
Arab World,ARB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,2.15940798148108,
Arab World,ARB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,79.3825633549541,
Arab World,ARB,AG.LND.FRST.K2,Forest area (sq. km),2003,477466.39,
Arab World,ARB,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,2948.57298820179,
Arab World,ARB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,20.8985501078077,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,70.4836228176462,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,66.8627544502751,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,68.6105056110119,
Arab World,ARB,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,35.7817546340761,
Arab World,ARB,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,39.9167442654462,
Arab World,ARB,SP.POP.TOTL,"Population, total",2003,301113869.0,
Arab World,ARB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,19.6064300537109,
Arab World,ARB,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,3.06619956664041,
Arab World,ARB,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,5.85976851271609,
Arab World,ARB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,18.1032505502597,
Caribbean small states,CSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,0.473165964278958,
Caribbean small states,CSS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,22280.692,
Caribbean small states,CSS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,85.5772020725389,
Caribbean small states,CSS,AG.LND.FRST.K2,Forest area (sq. km),2003,367374.61,
Caribbean small states,CSS,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,5951.05540903911,
Caribbean small states,CSS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,41.4469414795354,
Caribbean small states,CSS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,73.9570569728028,
Caribbean small states,CSS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.7149377643879,
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,71.7919937858925,
Caribbean small states,CSS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,37.7808009749179,
Caribbean small states,CSS,SP.POP.TOTL,"Population, total",2003,6650981.0,
Caribbean small states,CSS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,16.3342094421387,
Caribbean small states,CSS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,4.17337162731392,
Caribbean small states,CSS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,15.2988804952064,
Caribbean small states,CSS,SE.SEC.TCAQ.ZS,Trained teachers in secondary education (% of total teachers),2003,78.0491714477539,
Caribbean small states,CSS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,15.4562976239592,
Central Europe and the Baltics,CEB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,10.2559701024842,
Central Europe and the Baltics,CEB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,170354.152,
Central Europe and the Baltics,CEB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,57.6381538785853,
Central Europe and the Baltics,CEB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,103.087868452173,
Central Europe and the Baltics,CEB,AG.LND.FRST.K2,Forest area (sq. km),2003,362887.78,
Central Europe and the Baltics,CEB,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,5947.4261613792,
Central Europe and the Baltics,CEB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,45.7528844139525,
Central Europe and the Baltics,CEB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,77.4656957309368,
Central Europe and the Baltics,CEB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.5042816652729,
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,73.3822527825258,
Central Europe and the Baltics,CEB,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,22.0586368485402,
Central Europe and the Baltics,CEB,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,68.7245539751786,
Central Europe and the Baltics,CEB,SP.POP.TOTL,"Population, total",2003,106624167.0,
Central Europe and the Baltics,CEB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,50.0849685668945,
Central Europe and the Baltics,CEB,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,6.77800323455631,
Central Europe and the Baltics,CEB,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,31.5853705574661,
Central Europe and the Baltics,CEB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,13.2647853989395,
East Asia & Pacific,EAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,5.68705122544683,
East Asia & Pacific,EAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,2232977.63891039,
East Asia & Pacific,EAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,54.7821273791577,
East Asia & Pacific,EAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,252.000274346848,
East Asia & Pacific,EAS,AG.LND.FRST.K2,Forest area (sq. km),2003,6408702.445,
East Asia & Pacific,EAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,4141.86157205643,
East Asia & Pacific,EAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,43.6615403210069,
East Asia & Pacific,EAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,74.356340099985,
East Asia & Pacific,EAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.9349126019881,
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,72.0675282474942,
East Asia & Pacific,EAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,25.6426575987592,
East Asia & Pacific,EAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,23.7028100629415,
East Asia & Pacific,EAS,SP.POP.TOTL,"Population, total",2003,2099602481.0,
East Asia & Pacific,EAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,20.9154300689697,
East Asia & Pacific,EAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,9.38690497999622,
East Asia & Pacific,EAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,13.7451573869433,
East Asia & Pacific,EAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,4.11528850982781,
Europe & Central Asia,ECS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,13.5711804857402,
Europe & Central Asia,ECS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,2323942.12190149,
Europe & Central Asia,ECS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,27.8856534131814,
Europe & Central Asia,ECS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,73.6926943862515,
Europe & Central Asia,ECS,AG.LND.FRST.K2,Forest area (sq. km),2003,10392169.104,
Europe & Central Asia,ECS,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,15628.7803616658,
Europe & Central Asia,ECS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,44.7516643686432,
